=== МЕТАДАННЫЕ ===
stream_name: NeuronSpectrum 11.03.2026 12:39:12
sampling_rate: 500.0
n_channels: 20
active_channels: 20
total_samples: 8120
timestamp: 2026-03-11_12-39-33
window_seconds: 0.2

=== ДАННЫЕ ЭЭГ ===
Сэмпл,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,Ch 20
1625,-19.007526,-71.678734,-7.352652,-3.072449,-49.297813,32.050682,-61.584518,-12.166148,-12.467423,7.625643,14.922748,30.743254,-76.071686,-34.186527,-7.337923,-2.723944,-78.808960,-26.598644,52.714344,4.371626
1626,38.655148,-63.756931,21.840956,12.380158,-4.886271,38.039471,66.017921,-45.276924,12.875827,-30.635084,10.092286,-17.787704,6.185030,-2.424083,45.559193,-35.350056,-17.600241,-18.007925,52.551144,-31.668879
1627,-44.752426,-28.780926,-65.524696,-30.643522,-125.498703,-13.810818,-21.568579,10.289076,-33.488533,-7.804650,1.502885,-42.279209,-104.816078,-30.101122,-44.756203,21.937347,-7.906596,-10.293236,30.655624,-27.877434
1628,-100.110558,-25.830439,-48.741169,-16.855476,-83.128220,-29.530048,-42.270042,4.313948,-40.415031,-84.060097,-62.768600,-108.971085,-100.929123,-8.924957,-69.929375,-4.154066,-2.930930,-57.179047,31.743258,-33.059097
1629,-22.717264,49.513161,111.311417,-19.157576,65.373833,7.634484,7.573002,22.373161,88.630669,-22.532413,44.915749,2.178447,49.137444,-6.386052,59.276936,13.781977,28.735840,83.429260,40.478062,-66.619148
1630,-44.429832,-11.522593,-30.572544,47.534248,-72.095146,23.634275,-45.813099,80.792435,12.180470,74.383080,8.545646,30.624229,49.353859,84.437927,17.920080,106.818962,-15.235935,8.399006,34.153435,51.694633
1631,31.220228,-23.781223,-64.363327,62.851467,16.802433,-15.151418,17.279572,11.425058,5.275079,53.477379,-38.216976,-59.031677,3.474926,-17.683865,8.792828,35.493477,25.548464,-3.230591,-64.774101,6.170378
1632,-83.139183,36.456429,-62.489815,-19.259703,-68.027939,71.195580,-140.494049,-33.015648,-86.690994,-58.356411,-43.767323,89.914848,-84.466972,15.828688,-75.740540,-20.770782,10.971928,-83.320824,17.992151,12.923422
1633,88.711197,50.234348,109.733025,-3.631593,92.859726,19.030762,97.148506,-24.591125,2.988891,15.321439,69.037689,6.724370,72.249557,40.038525,71.733765,-24.374590,-5.231584,81.802544,-40.493591,-0.470885
1634,-46.749557,-35.300591,-8.407975,-5.324857,27.953289,61.418999,-24.439194,14.209549,-5.365446,12.726171,-19.456188,16.752754,49.874435,-78.168686,-11.883170,37.560051,66.402168,9.468767,74.939247,3.694621
1635,-54.789524,30.631615,17.798025,96.187065,9.343649,88.265213,76.097473,25.496437,-15.599282,145.488922,37.250965,98.185959,-18.476646,125.996277,61.154293,50.750217,40.114433,73.386986,38.730347,1.359942
1636,31.596806,-77.119865,3.422821,-65.432770,41.485672,-114.420174,61.668385,-26.314844,-18.731255,21.485981,-1.981993,-105.081429,-52.103596,23.975883,14.244530,13.840001,-20.183031,-67.321220,-21.544310,-67.781845
1637,62.017681,-113.339340,74.744087,-118.656029,17.621548,-75.445961,119.254570,-55.140694,31.687679,-32.856972,17.430574,-110.687157,39.431103,-89.852943,4.172390,-49.245647,-29.571308,57.833099,-12.807824,-62.896210
1638,63.033558,-34.359371,19.884478,26.973520,-7.392751,7.086732,-5.632428,17.084232,15.416383,17.927479,6.132355,51.046883,-2.272027,42.656757,16.964041,-61.347630,-37.282669,77.663895,6.457580,-0.464624
1639,45.228119,-68.959221,-47.482304,37.553974,89.807884,10.158751,8.570239,56.754807,-8.524052,-49.735813,-14.739480,50.445488,-3.067800,-44.758133,41.714172,75.370369,55.021862,42.696205,-35.529236,-42.587753
1640,-37.178726,60.380966,-7.180817,41.063507,-50.726093,76.258575,-57.939053,72.553711,-145.090805,116.208984,-22.021900,57.354469,-63.786129,111.671928,-6.929793,12.466677,53.524139,-65.390121,20.042809,7.867652
1641,58.796982,100.284134,-22.965425,52.162128,64.919662,112.888039,132.198975,3.811107,-34.030388,81.011391,57.478710,28.846836,36.579426,41.089130,64.787636,54.801888,56.600914,77.525291,31.487532,-91.821808
1642,-14.035010,74.811760,-18.815733,29.757158,-62.371197,3.103038,37.029922,-22.467363,13.312779,38.828934,-28.022467,8.317719,-13.035490,-77.790771,-4.098449,-0.444839,-26.343349,-36.341827,-41.521729,3.726757
1643,56.367825,35.156063,-17.877941,124.807655,13.920751,90.026466,-56.014400,46.156467,68.845840,14.731777,16.771326,70.323685,-43.334530,105.632828,14.128157,14.090831,86.909714,3.000741,17.244631,-15.735488
1644,56.005184,-56.161221,34.144390,21.177584,98.860252,-28.460455,67.883675,52.402626,136.545975,-13.082152,143.080566,-5.304376,110.169121,20.513268,120.411522,30.295576,51.063061,113.134796,-17.961475,53.058208
1645,-127.669716,-0.538197,-129.928925,-28.345373,-142.241394,23.116112,-89.277534,5.560752,-82.592484,-103.745613,-110.238136,-62.825035,-22.507481,-18.356110,-102.533333,-60.784245,-44.448750,-9.751173,54.233154,6.378080
1646,8.216131,-95.802277,-87.351028,-39.195019,-58.181396,-95.230148,-98.744324,9.646909,-108.362526,14.674464,43.178806,-23.850155,-117.589691,-35.584133,7.572748,-16.827484,-90.771820,-2.162236,40.783199,79.457275
1647,-48.127892,-47.629917,26.454611,8.928262,6.781835,41.317341,22.339943,-26.145647,-76.441666,-22.156504,-59.618183,-20.152872,50.925076,71.950768,-3.599881,-44.939816,8.032057,91.527328,-26.739420,-5.393500
1648,78.033890,1.585261,-20.925564,97.652145,9.995164,-32.822594,-3.094400,30.818821,34.687992,19.924761,37.133236,50.037678,-10.299159,68.272896,-25.065470,6.721914,28.807474,-71.156822,-54.779804,-9.476111
1649,-52.365620,-58.798679,-95.886940,-3.193350,75.901039,20.681614,48.374241,-13.587142,-22.433092,-18.451738,-8.475649,-6.617384,-77.782288,-9.508553,45.858982,-76.657478,-29.175549,2.159136,15.478854,-13.313854
1650,-1.147491,-4.239584,-7.994540,-24.450239,35.806095,-75.128532,-35.163010,-40.087902,-65.308609,-86.809433,71.581429,-72.339622,-5.646063,-34.156624,-50.606388,-38.877853,18.955208,37.470768,-27.933353,23.862711
1651,-51.915333,37.398731,69.334099,34.809681,-65.402168,68.740028,-12.142351,-36.407780,18.576683,26.658941,48.520809,5.521524,20.346163,60.964115,34.859310,42.809013,-0.181039,85.556808,25.295044,-24.342861
1652,10.729853,41.772999,-108.687050,65.453293,42.696526,1.086239,-29.940958,34.046371,48.252121,33.743225,15.604832,42.966343,-32.415512,1.804241,46.377697,-52.794483,-5.659829,-32.789124,30.213591,26.794226
1653,-23.528227,15.835734,-70.105011,69.851776,-33.005493,15.184241,6.599988,7.985870,-8.160254,29.557913,72.073921,-0.963012,-10.167812,-53.860073,-27.985559,43.174866,94.229118,8.058018,12.278186,2.834204
1654,55.203602,-35.013172,29.593798,-11.488926,10.594609,-102.791298,-45.113739,12.673092,-43.506828,-88.106041,-49.468636,-79.057053,-81.708626,-5.670161,-54.887665,0.537755,12.560925,-111.473305,-23.420921,-3.946521
1655,-48.633919,7.197126,-9.639953,70.995476,0.035268,108.503357,-58.202271,105.113594,-17.070011,-5.279773,-106.165649,129.560181,29.029917,22.096149,-45.032539,120.460579,110.697395,-30.199852,-15.652651,57.044243
1656,5.137761,40.472794,63.277752,11.483238,2.347791,27.312202,41.392933,20.303215,43.108086,70.886337,42.899471,6.015809,17.359625,102.497299,78.829323,-36.145496,11.179832,-0.635326,47.322647,38.133888
1657,-23.865519,52.611206,22.497028,-1.932291,-91.636696,61.825958,-45.374008,15.632220,1.010696,70.861130,-62.172241,92.238861,25.364759,121.173325,17.910738,117.876846,-10.570140,-75.895943,57.014500,21.092331
1658,39.509323,58.807266,116.331009,-6.807029,53.785236,-11.940179,130.818985,-80.747116,113.414482,-24.163565,18.638042,-19.716511,95.368431,18.247772,20.039791,-68.280647,27.572807,-6.572060,-8.222706,1.797517
1659,-69.983253,30.792555,41.466812,22.741552,-23.453394,-14.162322,-26.811266,26.337242,-0.760541,-39.430389,-32.583179,21.067335,28.530554,3.734363,-24.023762,84.179184,5.744874,53.720974,23.349487,-20.026825
1660,-41.544678,19.522675,-20.443909,92.829483,-45.632717,83.083679,22.129625,67.607841,9.425879,56.499580,-49.777683,64.542152,-43.575706,70.408798,-29.772009,140.528366,102.409340,-15.550566,67.817551,28.182964
1661,8.546623,61.982273,-77.796532,-69.033432,-1.782522,9.509778,-5.658445,-15.440042,94.390968,-20.452829,-57.417919,-41.641003,42.154217,-14.817815,12.541121,-10.985479,-106.953949,16.749868,-77.313629,52.072502
1662,-44.435101,-19.055428,-24.637274,20.538286,-16.275694,-23.727135,-41.540131,44.413166,16.084524,20.066271,-7.888330,8.834419,75.270538,7.680788,0.565752,22.690491,18.407412,16.483711,-2.142302,-49.083813
1663,-5.688838,62.749569,1.289256,69.258636,5.187709,-2.876193,25.558538,71.627159,28.208565,133.612106,44.580009,65.181984,-46.518074,80.246643,14.948977,30.623993,79.278931,29.371367,60.244347,5.957398
1664,49.272266,-147.494064,-14.958735,8.512019,-54.974701,-34.491604,6.012000,-17.233259,-50.316795,33.534786,40.867561,-58.995701,67.981987,-94.389793,54.015663,-79.494225,-79.959122,37.352394,-11.501608,-30.147409
1665,32.925125,-18.276224,13.295418,-14.268682,25.753143,52.290207,-54.306469,8.063311,65.671844,-12.099720,-6.031131,21.066927,-54.480492,-14.027048,5.239960,-62.565521,-5.596529,-39.320717,-19.433277,40.113869
1666,-62.257130,25.431990,-19.955139,39.449913,93.264923,20.670631,31.642099,-69.178436,8.896560,-39.907093,7.663342,20.931807,-14.769691,24.851156,-55.286842,43.700542,10.175434,-28.695402,0.947713,15.990275
1667,-4.563601,94.937485,40.932949,46.224461,10.464135,5.221303,-29.099833,40.007732,36.221836,29.779488,127.040298,13.863374,36.125870,-6.810585,82.677139,-34.452148,5.344519,48.898190,-21.873238,40.727665
1668,12.120837,87.644875,-11.608171,107.924423,20.546373,37.461308,84.766388,62.223930,69.585228,64.738258,-16.840666,66.320221,-11.359000,54.725471,34.997131,67.679947,48.337074,16.465826,63.184105,-67.634468
1669,-66.496841,85.339630,-58.351650,42.747620,-65.574791,69.183510,-108.206146,91.513725,-73.854309,93.967339,-120.318077,30.236250,-23.458611,122.123863,9.268075,145.401001,64.104698,35.237198,59.914345,-48.241901
1670,-44.218941,-3.155698,-42.960468,-23.020353,-1.330340,11.337843,-71.990250,-49.883083,-78.526718,-84.477074,21.629068,10.642934,23.897478,-54.329151,-39.810410,19.917107,9.495113,-29.560129,43.138912,53.268776
1671,66.876991,-17.563555,30.815464,43.679020,89.816620,101.101494,41.595974,-16.305988,90.895355,126.844261,109.781731,22.068974,88.899368,103.754791,77.825363,11.323158,41.588543,82.999329,48.435307,-23.711752
1672,-91.210983,-48.461758,-5.675827,28.646652,-13.840759,37.679291,-8.647503,20.518484,-9.587081,18.763054,-23.538872,6.101756,-49.331879,-27.212536,-14.364285,-27.686476,30.999933,42.271290,-15.795529,90.422424
1673,38.211956,-67.002640,-45.989250,0.673743,7.128662,-55.440422,-5.315218,-57.878738,77.478760,-91.883385,-72.276062,-134.561127,-61.759682,-23.460871,-4.470220,-137.768997,-20.797422,-35.703373,-33.986427,-70.411064
1674,20.801498,37.533524,24.443317,28.633301,45.689899,24.747976,53.262474,40.306000,100.366272,-25.915691,105.586624,44.038094,39.712280,-78.266838,-26.262180,-15.901668,-33.883389,-10.768392,33.008678,-9.810374
1675,-10.734608,16.564751,-14.819793,72.705750,-120.578362,27.388571,-17.353773,7.416409,52.606155,35.817677,-75.566147,28.645634,-26.489698,-21.962572,-20.595661,52.396313,32.251759,-111.126282,91.024734,28.451101
1676,-83.112465,30.047220,-31.920296,50.423969,-9.612438,-10.083926,-9.886024,27.975370,-50.794155,-8.526518,-8.599498,-15.035255,-44.936012,-2.322560,-33.407375,78.994194,-35.725716,-36.774502,115.160316,37.969612
1677,-60.562443,3.435027,-29.533472,23.023983,-37.450504,68.223015,20.411110,-29.794716,-60.128891,-42.738419,-116.280457,104.122330,-116.283775,-52.859501,-86.531525,21.421074,30.643681,-42.726570,43.563034,7.349013
1678,128.511932,24.187557,57.042114,-4.893212,0.592576,70.493980,70.281937,-19.854946,64.781158,-83.312019,36.618912,39.360619,-36.429241,-65.806122,46.748661,36.751968,-88.729774,31.427422,41.109806,-46.424801
1679,11.473978,19.825665,64.741783,6.024169,-24.849945,3.362522,17.287170,4.802314,18.224043,45.593666,49.904076,76.399948,45.671410,37.571625,104.651352,36.577477,44.171024,54.603920,-27.041771,-10.223880
1680,-51.697826,-35.263004,-22.393955,-13.067796,-16.308844,-6.643559,-45.267784,14.787745,34.925392,12.922618,-49.579189,-77.895081,-33.585052,-62.906403,43.563854,-34.412075,-43.395130,-35.640892,-39.489902,9.844591
1681,35.033184,-71.776100,90.559105,-125.416496,24.190441,-38.924828,71.315567,-44.004147,33.284458,-67.141815,32.116631,-111.236992,62.582470,-71.901932,128.337433,-62.536041,-61.539883,46.463146,-123.611855,7.232509
1682,-124.272583,7.252573,-151.808945,-29.562733,-62.821396,-115.253777,-25.060694,-73.677773,-45.508896,-78.598610,-93.574966,-71.202606,-65.786591,-71.827423,-129.707977,-91.696075,-55.088181,-84.498749,-68.204971,-72.765060
1683,-43.104340,81.208191,-48.040630,25.872021,-49.636494,-22.030188,-53.698517,67.932121,-22.677109,3.889902,-47.835812,41.064850,44.632706,76.297684,-116.714249,-41.972733,55.087646,-57.029118,5.142838,-11.179230
1684,36.673172,-14.323883,82.723160,-32.298340,76.441010,33.890137,64.574242,51.436466,158.045334,-73.664543,92.979950,-77.958099,90.315697,30.715080,19.714170,-4.586776,-40.350151,74.167435,-92.035744,-6.199035
1685,19.385303,-47.353977,-36.014778,-57.524113,-7.916517,-45.296329,0.059954,-32.903160,-48.283478,-125.589943,26.082148,-44.074070,-24.570065,-41.118176,22.738939,-21.284306,-48.179798,49.600117,4.973641,36.213749
1686,36.784641,46.725395,133.820343,104.838287,-13.625551,-11.660198,83.056366,101.057587,87.607391,50.654831,63.261665,-39.905994,29.961834,36.000790,-19.828268,71.566246,12.189074,20.434975,71.829872,-36.090168
1687,43.912956,53.160622,33.949303,77.182716,59.115116,104.004471,42.798325,15.011794,12.817575,41.284855,26.147707,10.351213,58.446045,33.877674,42.142338,40.945290,35.127529,103.331871,64.250351,-39.362144
1688,-74.309425,113.102242,-88.512505,149.081177,-75.666763,-15.380705,-69.733948,80.889717,-95.239334,111.642639,-112.664742,74.577461,-121.186279,134.362610,-100.578949,28.835981,90.853653,-178.215500,91.902184,-60.314793
1689,111.925003,58.670723,76.465691,10.366222,119.362160,38.031700,46.492939,105.485565,14.167654,25.394653,64.085022,79.885933,12.070250,-10.367512,73.935661,-35.216576,41.305141,32.611771,95.446976,-33.018078
1690,-105.257233,100.847839,-81.053650,90.202606,-46.737301,100.851006,-55.613098,20.822706,-139.623169,55.971237,-144.746414,40.869350,-145.139313,54.843960,6.055452,34.258095,89.284409,-76.668503,66.280655,-5.476739
1691,-28.298306,84.543198,6.657630,68.410461,-9.227919,16.572697,8.195746,43.878391,31.872019,18.148306,12.462282,79.610603,23.564465,-10.017826,-15.207772,-0.626857,66.099823,-27.213398,68.345634,52.655991
1692,64.837685,6.246122,64.269722,7.381162,57.936733,12.460446,-17.773561,84.001038,-9.641257,-33.156212,-41.048756,-20.332909,35.016705,9.678544,-0.684566,61.408493,45.497059,33.759254,58.848774,-15.647973
1693,-13.943834,49.552738,29.505514,59.342152,135.102905,67.948799,23.570995,-23.133848,-24.842546,14.945917,107.426651,43.019188,99.419556,70.580078,60.018597,-27.099661,41.555904,46.305302,65.459984,4.990739
1694,-40.923923,-58.689438,-46.160114,5.833017,-65.398788,-5.932796,-31.017553,25.056953,-12.951278,44.414604,17.746693,55.378696,13.158302,39.129871,8.172043,88.099190,88.033707,36.812088,-5.013690,62.574085
1695,-103.514328,67.204948,-73.417702,5.868098,-6.444221,-10.456837,-77.354027,-13.275214,-20.388979,94.837143,-43.170013,16.304329,-67.065758,2.450293,-80.851051,37.886791,24.885824,-50.409191,4.699758,-4.742369
1696,-40.357941,48.644669,-33.701553,57.540615,-62.967331,43.379971,49.080242,67.407867,32.404110,128.915649,-26.822296,81.773430,32.128895,45.018051,-1.379782,46.804771,18.640087,61.244595,127.294739,67.286942
1697,20.033892,6.789003,-28.001007,-6.279630,5.736282,-28.672758,-0.936725,-44.365105,16.499552,-35.771751,-13.802857,57.665997,1.533399,-104.115051,-1.461677,-28.556744,43.122143,4.024684,-39.299839,-8.180060
1698,-5.399979,42.934589,96.316475,-55.314587,78.980888,-3.040034,-46.315475,82.215546,-5.628732,-22.829090,63.375149,-15.672347,73.515022,-48.734596,39.535965,-24.788652,-100.453270,59.309589,-50.753231,-4.422215
1699,-71.065094,-61.546909,15.550271,-59.495979,-81.130936,-122.894020,-46.540138,-76.088219,-62.634155,-72.544243,-29.414379,-47.542870,-61.708241,-59.217937,-41.475594,-100.834564,-19.376574,-95.025490,-51.331539,-27.393263
1700,13.358364,12.768429,3.974569,20.078196,21.841894,-17.916674,-5.238658,-13.082137,-8.532977,55.856682,-20.253229,19.242199,58.397900,-17.760155,-52.731007,-15.235554,19.916401,20.394243,53.327351,8.548900
1701,-36.021587,-72.567139,-13.175928,25.727772,62.137768,33.880478,16.664165,-22.498251,72.437889,29.861036,-84.030502,-32.797611,-30.213190,13.982353,-91.214172,63.769184,-36.821224,15.850328,-63.394241,32.778587
1702,-69.337898,-2.757110,-119.670288,-6.661467,-133.432266,0.712299,-65.737946,-30.970892,-43.786217,-1.586011,-27.836905,42.702591,-65.053558,-23.972872,-120.815804,-23.049070,12.024551,11.018463,43.972122,-36.075062
1703,-19.719355,132.346008,-114.859764,73.127480,-72.887489,44.149410,-18.553501,16.487654,-36.635361,72.491821,10.855790,29.897366,-41.360020,12.737517,-55.361225,115.258942,32.913483,4.426496,34.760239,20.195221
1704,-9.345841,-43.214371,83.439362,-114.854538,-21.665438,-5.849692,37.350586,-64.516594,-61.406288,-127.984444,25.420609,-7.107752,-4.670852,-5.896171,1.237598,22.656706,-71.267838,-87.241180,-54.787010,-18.482695
1705,16.634855,53.804798,-10.009004,28.220785,-12.033701,85.227303,-13.749632,18.527714,-13.915216,86.088646,15.981743,74.950218,84.626053,30.625626,-8.122186,32.245876,4.572750,13.643682,50.062489,-2.146583
1706,26.484795,30.683771,-64.745773,-25.902351,-74.095222,-17.602940,14.452580,32.324551,-95.792152,-44.914543,-91.423126,-57.277702,-50.622517,3.287085,-45.938892,-5.462665,-5.203455,-15.156219,-20.101963,-19.494509
1707,23.961639,-5.926072,59.724304,-25.913090,-54.797661,-60.546753,-85.601997,-22.145155,7.960782,27.780840,-74.160316,27.819977,29.179642,14.982440,-12.123055,50.474155,27.098907,-41.770855,-5.793492,49.563095
1708,40.809296,78.931511,-84.095718,38.660603,11.263441,14.882360,-30.188784,86.733818,-48.266922,115.994766,-29.372641,43.575481,26.520298,34.701855,57.337494,-2.910918,30.882639,-43.770683,-0.991404,57.090359
1709,-31.257572,12.069704,50.723000,58.508629,83.892921,-35.288445,-45.546188,2.500055,-12.913297,40.560616,25.707550,7.185687,-84.234978,-11.385613,3.225131,36.782898,88.111755,17.630922,30.363504,-54.470573
1710,-41.210178,47.801464,-41.456036,64.922394,20.385908,114.312614,5.591082,41.043453,-56.690922,53.477383,25.721020,68.867226,96.655128,48.791862,-23.776182,74.502563,59.919922,-71.111008,44.319878,3.995413
1711,67.707802,16.188915,28.482155,-8.615603,34.093727,-27.699926,27.832144,21.682945,29.248058,9.743170,12.110897,15.593505,-10.311437,105.041473,110.145782,26.790092,21.661489,26.259914,21.019293,41.722980
1712,-39.615993,49.416485,29.026470,42.451466,14.678417,-65.060631,-16.761219,-31.575567,-34.727016,78.498039,27.299711,40.722088,6.407557,-3.592320,-27.237162,59.213932,-19.948786,-9.285364,-26.816299,51.268822
1713,-73.125214,-93.772018,-29.425224,-54.172043,-43.541412,-64.189377,-23.425913,-114.017868,-23.653326,-30.566374,-2.992436,-34.436417,-11.285920,-16.722923,-19.410383,10.081717,-93.691322,-80.627052,1.833705,11.878019
1714,-88.042145,30.733597,-77.225739,-26.616192,-132.949356,25.352322,-110.056969,-84.802963,-83.076088,24.959261,-53.486992,16.631758,-141.181839,-25.429686,-66.975739,-5.323484,-61.897903,-53.205040,-22.890848,-65.146667
1715,9.661810,-0.149221,74.653160,31.163435,95.133530,42.569534,52.282021,13.644045,-15.569509,-27.433411,66.566307,27.972303,115.583755,26.310373,13.572829,-22.235641,22.841248,70.691185,12.789276,90.352585
1716,24.463861,-54.031681,71.761375,2.538898,58.674492,-62.667728,23.292345,10.982938,56.719769,-64.034233,92.914818,-76.583061,93.588280,-63.820393,38.311771,33.613544,-31.515444,27.371195,-66.628822,-51.191936
1717,-9.700907,-20.200262,-34.871197,26.006302,23.593369,29.553444,-34.584763,99.647736,-49.844166,13.270574,-69.903404,8.251444,-50.042049,68.538719,-56.970287,-17.717346,-55.281391,-25.990023,2.733945,19.431967
1718,-51.133968,-2.000224,-113.031799,-55.098015,-87.758194,39.705589,-116.618599,-61.308128,-139.151810,12.648237,-30.266361,-21.574533,-110.122543,40.921349,-39.653564,15.020789,-18.240156,-78.003342,-22.600842,68.774590
1719,-25.689220,-43.385132,-150.520355,-50.724430,-75.806511,-24.051146,-57.691460,36.926361,-52.144180,-71.476082,-94.801529,-34.253876,-30.974901,-70.117004,-13.977835,-9.259162,-105.919563,-48.435127,5.432190,-50.639324
1720,-8.735436,-3.549174,-2.647821,1.194754,-50.069038,24.675312,-2.635765,-65.296730,8.558683,53.376942,3.931917,71.857185,33.017574,-18.471523,-2.885793,-14.649517,5.133698,43.059677,62.468082,-4.634312
1721,-90.228981,-16.413258,-122.262016,-36.225788,-51.673916,-93.898338,-86.191307,-37.929394,-115.392860,-126.262924,-112.633018,-92.776787,-144.632889,-4.831225,-116.153267,-19.817490,-72.326439,-50.190495,14.084450,29.252625
1722,20.032755,-65.206757,-25.200764,23.598186,17.326033,-140.693939,-65.016953,18.067287,-72.074196,-24.263245,6.930225,-87.198929,-36.599304,-56.507969,3.772334,-58.117752,-141.022537,16.808008,-59.414215,4.811807
1723,44.871014,69.311966,-1.237433,86.763527,104.252090,66.148811,47.198219,54.686543,19.574064,33.967163,1.125532,68.329536,73.397621,55.420090,109.687866,62.142250,43.904533,129.898865,76.753029,1.592403
1724,48.195213,53.210392,151.705902,119.486443,58.582500,43.122517,46.835827,-46.602169,17.496910,38.304680,57.234753,32.288548,30.348774,61.714104,55.975254,30.340273,-33.978455,36.393501,-4.278259,-4.198848
1725,-132.931961,16.448887,-93.334320,64.444244,-6.927738,59.211975,-5.171110,-8.607780,-134.045624,-13.201037,-82.856293,39.202061,-70.966476,-18.368067,-87.015266,6.759308,35.669254,-115.868752,112.359314,-67.796555
1726,33.111496,-16.526930,56.223495,-50.721088,50.861034,-72.313622,68.995239,-82.943985,98.855278,-18.076509,33.775978,-63.359928,-5.876184,-28.041666,48.045994,-22.912605,-27.009779,95.172699,-3.107409,12.620426
1727,-17.933382,-8.653338,9.804740,-9.613988,32.086266,-94.571823,-67.692787,15.328608,12.513091,14.974346,27.301422,-10.628304,-32.531906,27.639769,0.906135,35.168423,-46.716892,21.072750,-39.324123,7.951261
1728,43.961483,38.562077,-11.688413,-2.417866,-15.561178,67.373856,9.063526,73.895691,-41.601036,15.722999,-16.619850,38.611591,-25.590416,-24.946316,1.688480,6.701975,98.735680,-38.069054,31.914511,18.094629
1729,73.252502,62.461105,36.124832,28.162401,124.083145,-64.856850,116.316284,4.867718,100.338348,3.727911,60.255703,18.192614,71.990334,81.512299,76.167747,21.529205,100.561935,113.180260,95.602516,-23.649067
1730,-19.308655,-10.994136,81.930145,-68.383148,9.896200,-44.037884,-5.756714,-63.030647,29.522528,17.596947,59.073345,-61.948433,-6.749455,-19.372593,25.663652,-134.327835,-69.021202,16.199219,-104.610924,14.550907
1731,-9.774716,49.821304,28.916475,-1.843366,-28.392347,1.113043,7.953135,-45.770763,-88.834396,19.797153,80.728027,3.107486,2.697677,-78.532982,76.897797,-14.715080,97.373665,-63.456703,55.284508,4.522708
1732,53.219448,38.809448,78.837837,16.036873,152.164551,42.025005,83.077744,58.659019,60.629978,29.518494,105.200233,38.697048,82.857750,88.933708,63.958344,1.143424,55.853046,85.738426,-6.983599,57.058647
1733,109.116524,-71.795822,82.127090,-37.168892,34.029419,-102.984238,27.737642,-39.635208,12.783475,-65.325081,75.123436,-28.995134,45.917461,-110.880402,43.646881,-93.230438,-10.455762,-20.939331,-41.446083,5.436453
1734,72.171532,-79.149124,53.203823,38.045956,67.485992,-9.690735,76.950775,-47.436909,30.567728,-45.100517,-11.486423,10.226406,51.001442,27.544872,66.618622,-42.798443,-33.234180,87.647293,-113.844276,5.651542
1735,24.880838,-119.166336,-95.041122,-20.314169,-99.677727,-76.732231,25.089294,-115.214539,-11.517135,-102.707153,-6.925798,-74.183937,-60.816887,-101.696281,13.186301,-68.198990,-38.585560,-77.978989,-84.008461,16.433691
1736,67.632935,-34.549435,144.320587,-59.425243,41.547058,-120.694130,0.230124,-18.781786,27.960268,-56.472061,101.962288,23.302418,74.932625,-87.942902,69.428078,-83.004982,-64.434990,29.301235,-121.353882,67.223907
1737,-25.668076,5.954834,36.360493,60.843739,-12.373216,17.373768,2.744339,80.208267,-9.102713,36.328747,15.354856,95.795433,-3.760835,8.817423,-43.162449,18.509163,89.513985,-63.297367,16.151121,-24.042135
1738,-6.211529,24.199337,13.568549,-1.201301,5.737076,-89.566162,-23.821012,-7.369526,-11.627460,39.017666,9.296685,-20.892923,37.007210,45.962421,-7.916739,3.798139,21.405149,-11.467208,-21.825243,-13.924226
1739,-29.266895,-70.848259,-39.118313,-79.166046,-51.748383,-42.326748,-67.376648,-14.742756,-30.467672,-110.490013,-76.003761,-13.671518,-67.563927,-35.210758,-35.112789,-10.856460,25.762827,-61.233936,-7.501951,10.161617
1740,28.038553,-81.346855,41.878162,-41.439545,19.726784,-5.215479,-49.740257,-44.307510,68.623520,10.222429,19.354866,-67.927330,11.001759,-84.883713,19.721884,-121.858734,-91.491600,109.740372,20.272957,-59.290417
1741,-6.619561,-42.349812,-2.339401,-63.340210,26.952526,-100.595123,20.336672,-62.309517,92.865509,-48.188843,38.551945,-44.345543,23.259172,-63.274487,82.589279,-45.521709,-23.110220,5.295433,-46.521412,19.961355
1742,73.376900,44.389565,13.403427,5.192142,45.491409,-7.405057,6.939049,-65.991386,76.965744,6.876138,-12.719936,-82.332535,-19.535822,-39.200340,0.439961,96.437172,-57.647514,35.926441,30.496763,60.496544
1743,44.584667,-25.865763,20.992771,-60.360443,51.780579,-74.228477,98.894104,49.334148,71.294807,-98.170128,-22.771982,-22.283508,-46.068550,-102.624428,43.090378,-46.109898,-78.045403,18.017855,-108.932785,-33.317039
1744,-84.302750,-105.436775,65.467842,52.354156,60.397808,9.720821,19.568403,-0.966176,13.329940,-62.692955,-20.834352,34.253277,22.532125,-8.342991,4.609170,-5.571830,-13.657098,8.173288,22.369431,10.889166
1745,81.034546,-75.098824,12.498287,-96.240242,42.340034,-159.787918,124.803383,-64.148148,81.656685,-77.230217,47.639385,-87.177612,170.585754,-86.185875,44.098156,-94.486603,-38.994446,58.701897,-95.152031,-31.431391
1746,-108.424744,-19.473892,-10.059976,-19.637894,66.104843,-6.019748,-70.795845,-29.316505,-28.065924,-33.425785,55.271477,-21.066505,-9.869412,-5.118289,10.244018,-30.396069,-13.751591,-34.381935,27.505293,11.532801
